NAME,MCAP,CMP,PE,PE-TTM,EarningScore,DebtScore,CashScore,CompanyScore,G-IV,A-IV,P-IV,G-Valuation,A-Valuation,P-Valuation,G-ROI,A-ROI,P-ROI,G-Decision,A-Decision,P-Decision
TRIGYN TECHNOLOGIES LTD,260.45,84.6,377.463768115942,373.9565217391305,19.0,30.0,6.0,55.0,-263.346261762193,-163.86454345809955,-112.65041411749958,OVERVALUED,OVERVALUED,OVERVALUED,-18.26668085106666,-11.23730204033884,-7.616760500605921,DO NOT BUY,DO NOT BUY,DO NOT BUY
TRIJAL INDUSTRIES LTD,2.5,4.98,83.33333333333333,83.00000000000001,4.0,30.0,6.0,40.0,-21.202204158168854,-13.195908209913995,-9.074191343507865,OVERVALUED,OVERVALUED,OVERVALUED,-24.977296733124998,-15.366789062500004,-10.416815078125,DO NOT BUY,DO NOT BUY,DO NOT BUY
TRIMURTHI LTD,7.81,9.64,781.0000000000003,780.8400000000005,16.0,30.0,9.0,55.0,105.35022673573071,65.99304358571689,45.73159351541239,UNDERVALUED,UNDERVALUED,UNDERVALUED,63.6627040384523,39.257018745998714,26.68666227692861,BUY,BUY,BUY
TRINITY LEAGUE INDIA LTD,6.36,12.56,-25.44,-25.622400000000003,5.0,30.0,12.0,47.0,-29.184517705826536,-18.072245665297007,-12.351542934650727,OVERVALUED,OVERVALUED,OVERVALUED,-13.706688453763757,-8.41788706269654,-5.693844775697717,DO NOT BUY,DO NOT BUY,DO NOT BUY
TRIO MERCANTILE & TRADING LTD,21.13,3.11,-66.03124999999999,-66.08749999999998,22.0,30.0,12.0,64.0,-36.300427962107406,-22.654972472252233,-15.63016294662016,OVERVALUED,OVERVALUED,OVERVALUED,-68.2723510779401,-42.043958160790346,-28.534800576047083,DO NOT BUY,DO NOT BUY,DO NOT BUY
TRITON CORP. LTD,4.0,0.2,-8.333333333333334,-8.329166666666667,0.0,3.5,27.0,30.5,3.283177547776998,2.0506152531996102,1.4160805281170066,UNDERVALUED,UNDERVALUED,UNDERVALUED,95.93747081031249,59.09719140624998,40.122291132812485,BUY,BUY,BUY
TRITON VALVES LTD,92.17,894.8,18.143700787401574,17.61417322834646,22.0,13.0,21.0,56.0,16717.72923355136,10448.63963478841,7221.253025145944,UNDERVALUED,UNDERVALUED,UNDERVALUED,109.10752798602452,67.22599840986767,45.65455921717345,BUY,BUY,BUY
TRIVENI ENGINEERING AND INDUSTRIES LTD,3382.15,139.9,9.62752633077142,10.137738874656039,15.0,16.0,12.0,43.0,1194.5696841397641,746.0436694886522,515.1382356204011,UNDERVALUED,UNDERVALUED,UNDERVALUED,49.90662626810867,30.74139978915039,20.870186349982628,BUY,BUY,BUY
TRIVENI ENTERPRISES LTD,102.46,17.9,788.153846153846,787.5999999999999,12.0,27.0,6.0,45.0,-7.973883548899949,-4.977967083794046,-3.4356409564089554,OVERVALUED,OVERVALUED,OVERVALUED,-2.604761192855748,-1.6042528791723603,-1.0889325346476673,DO NOT BUY,DO NOT BUY,DO NOT BUY
TRIVENI GLASS LTD,7.69,6.09,0.7744209466263848,0.772749244712991,14.0,15.0,21.0,50.0,1257.024422895327,785.0952961999216,542.1417189376727,UNDERVALUED,UNDERVALUED,UNDERVALUED,1206.319981241222,743.0826804291286,504.4883557379711,BUY,BUY,BUY
TRIVENI TURBINE LTD,3231.44,99.95,39.398195562058035,39.66966187108835,23.0,28.5,24.0,75.5,362.46934208851144,226.59133474579986,156.6400516233985,UNDERVALUED,UNDERVALUED,UNDERVALUED,21.17355213875673,13.046923697571748,8.861234372594431,BUY,DO NOT BUY,DO NOT BUY
TTI ENTERPRISE LTD,3.81,1.5,38.09999999999999,38.09999999999999,11.0,30.0,6.0,47.0,-168.65100853832192,-105.14514570576561,-72.4517269707667,OVERVALUED,OVERVALUED,OVERVALUED,-658.391103820702,-405.30599368438317,-274.9523480766075,DO NOT BUY,DO NOT BUY,DO NOT BUY
TTK HEALTHCARE LTD,844.36,597.55,23.12048192771085,23.070796823658267,25.0,27.0,18.0,70.0,407.6329473788516,272.05043173691115,202.2512705364101,OVERVALUED,OVERVALUED,OVERVALUED,3.6877215019234204,2.331366198400267,1.6327638252363472,DO NOT BUY,DO NOT BUY,DO NOT BUY
TTK PRESTIGE LTD,10222.65,7374.9,58.869277281888856,59.03317592859199,24.0,27.0,24.0,75.0,9386.377867594101,5865.515710104488,4052.942576084977,UNDERVALUED,OVERVALUED,OVERVALUED,7.434071052958195,4.580183089909416,3.110263741674431,DO NOT BUY,DO NOT BUY,DO NOT BUY
TUBE INVESTMENTS OF INDIA LTD,23503.41,1218.95,108.01199448529411,105.14564108455883,8.0,21.5,9.0,38.5,1138.7803505936981,711.1983221139906,491.07505038543303,OVERVALUED,OVERVALUED,OVERVALUED,5.460352768538149,3.3634534213266813,2.283427519232515,DO NOT BUY,DO NOT BUY,DO NOT BUY
TULASEE BIO-ETHANOL LTD,10.22,17.35,22.21739130434783,22.25326086956522,0.0,0.0,3.0,3.0,30.279532328943098,18.90745934177085,13.053008626962303,UNDERVALUED,UNDERVALUED,OVERVALUED,10.202094232356895,6.283915958292565,4.26582480354085,DO NOT BUY,DO NOT BUY,DO NOT BUY
TUNI TEXTILE MILLS LTD,6.14,0.47,-11.807692307692308,-11.804230769230772,12.0,12.0,12.0,36.0,0.2733674315704539,0.1708139195942167,0.11801840182250911,OVERVALUED,OVERVALUED,OVERVALUED,3.3975701320744913,2.093212413477187,1.4213918401363923,DO NOT BUY,DO NOT BUY,DO NOT BUY
TURNER INDUSTRIES LTD,0.15,0.36,-3.0,-2.88,2.0,30.0,12.0,44.0,1.7237882857966942,1.0807123060171882,0.7496507103219165,UNDERVALUED,UNDERVALUED,UNDERVALUED,27.868107481249993,17.189765625000003,11.689794531249996,BUY,BUY,BUY
TUTICORIN ALKALI CHEMICALS & FERTILIZERS LTD,153.51,12.6,-3.5526498495718584,-1.4716037954177277,5.0,15.0,21.0,41.0,18.442733301647156,11.53692421646366,7.981748394017859,UNDERVALUED,OVERVALUED,OVERVALUED,8.539625186417018,5.263292039199407,3.5757886940386663,DO NOT BUY,DO NOT BUY,DO NOT BUY
TV VISION LTD,9.44,2.7,-0.1801526717557252,-0.1798282442748092,15.0,21.5,12.0,48.5,43.698015676274764,27.3741722806535,18.970503332721357,UNDERVALUED,UNDERVALUED,UNDERVALUED,94.27712224851048,58.13591225834224,39.52107365184726,BUY,BUY,BUY
TV18 BROADCAST LTD,6188.84,36.1,68.32457496136013,68.3261647162729,20.0,29.0,18.0,67.0,100.57958838278373,62.93090996502361,43.549014287509166,UNDERVALUED,UNDERVALUED,UNDERVALUED,16.251316232323443,10.017032457819246,6.806011401217761,DO NOT BUY,DO NOT BUY,DO NOT BUY
TVS ELECTRONICS LTD,250.1,134.1,-23.24349442379182,-23.22239776951673,20.0,18.5,18.0,56.5,-913.6869670326586,-569.0226047053427,-391.5861316302669,OVERVALUED,OVERVALUED,OVERVALUED,-39.945215822182384,-24.58095625812175,-16.66746326297605,DO NOT BUY,DO NOT BUY,DO NOT BUY
TVS MOTOR COMPANY LTD,29368.31,618.15,47.98429841186851,47.98429269328802,33.0,29.0,24.0,86.0,2957.5846528403763,1850.1703186913924,1280.062947110068,UNDERVALUED,UNDERVALUED,UNDERVALUED,27.91365137756475,17.204370726792764,11.688464342916518,BUY,BUY,BUY
TVS SRICHAKRA LTD,1385.27,1808.45,21.932710576314125,22.047284673844207,19.0,20.0,18.0,57.0,15041.309594308968,9393.395643587477,6485.796131759111,UNDERVALUED,UNDERVALUED,UNDERVALUED,48.613944941303444,29.944749664099803,20.329021328141362,BUY,BUY,BUY
TWINSTAR INDUSTRIES LTD,1.73,0.77,-3.035087719298245,-3.039473684210526,23.0,28.0,9.0,60.0,93.18449859791157,58.36050936534309,40.43279039228799,UNDERVALUED,UNDERVALUED,UNDERVALUED,705.1405246697976,434.78712969653174,295.53930662933516,BUY,BUY,BUY
TYCHE INDUSTRIES LTD,234.16,228.45,10.519317160826594,10.468059299191374,30.0,30.0,24.0,84.0,970.9333219919207,614.3640866756537,430.7988724063835,UNDERVALUED,UNDERVALUED,UNDERVALUED,24.482596475332027,15.152272150986501,10.346608989980139,BUY,BUY,BUY
TYROON TEA COMPANY LTD,15.95,46.9,2.394894894894895,2.394294294294294,14.0,30.0,15.0,59.0,-1356.3938474582196,-846.6318188996175,-584.201505988018,OVERVALUED,OVERVALUED,OVERVALUED,-169.13917436083463,-104.1653137245298,-70.69997236726094,DO NOT BUY,DO NOT BUY,DO NOT BUY
U. H. ZAVERI LTD,4.77,7.8,8.672727272727272,7.610909090909089,7.0,19.5,3.0,29.5,296.30354674975524,185.4504598789587,128.38224246586918,UNDERVALUED,UNDERVALUED,UNDERVALUED,221.50202912231393,136.54540995151996,92.78777829369758,BUY,BUY,BUY
U. Y. FINCORP LTD,68.49,3.6,8.455555555555556,8.453333333333335,23.0,24.5,15.0,62.5,54.97568171217597,34.328520381541786,23.699166476827195,UNDERVALUED,UNDERVALUED,UNDERVALUED,89.27035822933091,54.98553746441087,37.32684796936595,BUY,BUY,BUY
UCAL FUEL SYSTEMS LTD,338.06,152.9,-4.459306160137185,-4.457314338477773,14.0,25.0,24.0,63.0,2058.5863593879385,1285.397792729568,887.3530068878925,UNDERVALUED,UNDERVALUED,UNDERVALUED,78.70788871666642,48.479014681195636,32.90937515945763,BUY,BUY,BUY
UCO BANK,11207.72,11.3,107.9741811175337,64.04748554913296,12.0,15.0,9.0,36.0,-768.6609582193008,-476.52208787732263,-326.1262347882512,OVERVALUED,OVERVALUED,OVERVALUED,-400.7746124602286,-246.22962095232967,-166.62990430907706,DO NOT BUY,DO NOT BUY,DO NOT BUY
UDAIPUR CEMENT WORKS LTD,736.48,23.65,24.186535303776683,23.766502463054184,9.0,15.0,9.0,33.0,288.2643942527127,179.97786010227838,124.2309283004637,UNDERVALUED,UNDERVALUED,UNDERVALUED,71.26243740187066,43.891646831677384,29.794087587398412,BUY,BUY,BUY
UDAY JEWELLERY INDUSTRIES LTD,235.52,106.95,29.220843672456574,25.786538461538463,27.0,29.0,6.0,62.0,-58.60515180423129,-36.58184050941431,-25.24403158945479,OVERVALUED,OVERVALUED,OVERVALUED,-3.204522410478674,-1.9735569663669752,-1.3395377102727466,DO NOT BUY,DO NOT BUY,DO NOT BUY
UFLEX LTD,3168.21,438.75,15.813376590965808,15.811205390566506,19.0,8.0,21.0,48.0,1460.5740948355242,913.6189661863109,632.0412936282299,UNDERVALUED,UNDERVALUED,UNDERVALUED,19.422988261839915,11.970889491818738,8.132622429887467,DO NOT BUY,DO NOT BUY,DO NOT BUY
UFO MOVIEZ INDIA LTD,200.72,70.8,-6.170304334460497,-6.181125115278204,27.0,30.0,18.0,75.0,762.7207933684763,477.0066081215316,329.9182436749852,UNDERVALUED,UNDERVALUED,UNDERVALUED,62.86844030177766,38.744814780073,26.31973560280645,BUY,BUY,BUY
UGAR SUGAR WORKS LTD,318.38,28.3,6.832188841201717,6.832081545064379,21.0,15.0,15.0,51.0,304.56264724107314,190.33509304438832,131.5296679409834,UNDERVALUED,UNDERVALUED,UNDERVALUED,62.85469100449542,38.72629370759784,26.29875678679957,BUY,BUY,BUY
UGRO CAPITAL LTD,717.28,101.7,15.091100357668838,7.025352409004839,30.0,30.0,12.0,72.0,-8228.738623377554,-5137.088854290448,-3545.478316705398,OVERVALUED,OVERVALUED,OVERVALUED,-473.1093542150547,-291.38490137001935,-197.78617123662917,DO NOT BUY,DO NOT BUY,DO NOT BUY
UJAAS ENERGY LTD,49.07,2.45,-1.1592251358374677,-1.1575714623198678,19.0,25.0,6.0,50.0,156.48418029758452,97.7801806693531,67.55880652118397,UNDERVALUED,UNDERVALUED,UNDERVALUED,373.0951364205978,229.8612947702261,156.087482381674,BUY,BUY,BUY
UJJIVAN FINANCIAL SERVICES LTD,2501.35,205.6,-4547.909090909088,-4531.9224242424225,20.0,21.0,3.0,44.0,-4.5117320683575,-0.8116703013170364,1.0931564863161802,OVERVALUED,OVERVALUED,OVERVALUED,-0.22816731306194654,-0.12058772013112919,-0.06517793279129265,DO NOT BUY,DO NOT BUY,DO NOT BUY
UJJIVAN SMALL FINANCE BANK LTD,5029.39,29.1,-91.39360348900604,-81.22758495366168,16.0,15.0,6.0,37.0,-208.45573286139478,-128.68421355272244,-87.61708104620239,OVERVALUED,OVERVALUED,OVERVALUED,-42.39699254800991,-26.010013156727254,-17.569759587472955,DO NOT BUY,DO NOT BUY,DO NOT BUY
ULTRA WIRING CONNECTIVITY SYSTEMS LTD,14.39,27.65,,,10.0,21.0,3.0,34.0,-96.87184888990565,-60.31710573192157,-41.49837827103517,OVERVALUED,OVERVALUED,OVERVALUED,-20.544499282509555,-12.641487415305773,-8.570973714927899,DO NOT BUY,DO NOT BUY,DO NOT BUY
ULTRACAB (INDIA) LTD,164.64,129.4,99.18072289156626,98.9987951807229,28.0,1.5,6.0,35.5,26.858139973473293,16.960131455335212,11.864543068806267,OVERVALUED,OVERVALUED,OVERVALUED,1.1983731641327293,0.7411190941220239,0.5056064835113733,DO NOT BUY,DO NOT BUY,DO NOT BUY
ULTRAMARINE & PIGMENTS LTD,1169.75,400.6,20.24139124415989,20.241425852223568,28.0,27.0,24.0,79.0,-159.68100573834266,-98.38313345445741,-66.8264091339719,OVERVALUED,OVERVALUED,OVERVALUED,-2.3640473345768274,-1.4493477372301742,-0.978223904279758,DO NOT BUY,DO NOT BUY,DO NOT BUY
ULTRATECH CEMENT LTD,187102.25,6481.9,35.02429769733455,34.45562369393636,30.0,25.0,15.0,70.0,24168.91479953657,15101.470331909035,10433.46417288519,UNDERVALUED,UNDERVALUED,UNDERVALUED,21.781616899476607,13.4193002087804,9.112217639711586,BUY,DO NOT BUY,DO NOT BUY
UMANG DAIRIES LTD,130.59,59.35,19.46199701937407,19.459016393442624,22.0,21.0,9.0,52.0,-184.6714645029143,-114.8937934964865,-78.9715886036708,OVERVALUED,OVERVALUED,OVERVALUED,-18.261994318197694,-11.233864426592767,-7.6139661533114085,DO NOT BUY,DO NOT BUY,DO NOT BUY
UMIYA TUBES LTD,7.81,7.8,37.19047619047618,37.14285714285713,18.0,22.5,6.0,46.5,12.831960911537315,8.015066568758689,5.5352838097096075,UNDERVALUED,UNDERVALUED,OVERVALUED,9.613814366117138,5.9221981033930735,4.020799645886674,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNI ABEX ALLOY PRODUCTS LTD,82.11,415.75,24.95744680851064,25.27355623100304,15.0,23.0,15.0,53.0,3168.864471958951,1979.029182680593,1366.4907239776285,UNDERVALUED,UNDERVALUED,UNDERVALUED,44.54925757104417,27.441282035912188,18.62967325034633,BUY,BUY,BUY
UNICHEM LABORATORIES LTD,2328.67,330.75,55.8836093112551,55.85259179265658,22.0,24.0,12.0,58.0,-3969.1315322755486,-2472.5491155255168,-1702.0943348188398,OVERVALUED,OVERVALUED,OVERVALUED,-70.33379946016449,-43.2851977805464,-29.353584673668326,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNICK FIX-A-FORM AND PRINTERS LTD,15.74,28.7,7.603864734299518,5.083735909822868,10.0,19.0,0.0,29.0,-778.61435518369,-485.471397437949,-334.5586306581797,OVERVALUED,OVERVALUED,OVERVALUED,-158.8481368051143,-97.790273586404,-66.34190011515241,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIINFO TELECOM SERVICES LTD,20.26,18.95,12.506172839506172,12.516358024691357,13.0,19.5,3.0,35.5,33.361031605634366,20.8298846238747,14.378731655767002,UNDERVALUED,UNDERVALUED,OVERVALUED,10.292241170255409,6.339251835513314,4.303230946908925,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNION BANK OF INDIA,22135.65,34.55,-23.879317784633987,-7.894615489726498,16.0,15.0,6.0,37.0,-953.7291458679862,-579.2808178010307,-386.5112775084872,OVERVALUED,OVERVALUED,OVERVALUED,-166.1857709867396,-101.39876996673068,-68.02967224935014,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNION QUALITY PLASTICS LTD,9.18,13.25,6.079470198675498,5.440397350993378,13.0,15.0,15.0,43.0,-158.06867271097295,-98.51000637382316,-67.84864172167171,OVERVALUED,OVERVALUED,OVERVALUED,-69.88706784497548,-43.016730494281035,-29.176933951184633,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIPHOS ENTERPRISES LTD,579.35,83.3,25.376697328077093,25.35851949189663,14.0,27.0,6.0,47.0,-18.666182799585236,-10.498649808219785,-6.293926587267995,OVERVALUED,OVERVALUED,OVERVALUED,-1.4521719477064807,-0.8660473752912741,-0.5641589127362557,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIPLY DECOR LTD,30.59,2.5,-2.7658227848101267,-2.7644665461121156,16.0,18.0,15.0,49.0,24.905660824452035,15.555061385438426,10.741284369465044,UNDERVALUED,UNDERVALUED,UNDERVALUED,58.223677155085355,35.86513528215919,24.349177500051056,BUY,BUY,BUY
UNIPLY INDUSTRIES LTD,67.06,4.0,-2.1081420936812325,-1.895839882636488,20.0,20.5,12.0,52.5,-707.3424750954779,-441.59974928292536,-304.7928810150737,OVERVALUED,OVERVALUED,OVERVALUED,-1033.9565085537065,-636.8148666422792,-432.2636750770064,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIQUE ORGANICS LTD,8.3,13.95,4.715909090909091,4.7556818181818175,21.0,18.5,12.0,51.5,91.3920452109265,57.165682070252124,39.545626660808026,UNDERVALUED,UNDERVALUED,UNDERVALUED,38.22607533569278,23.559437123493968,16.005259958584332,BUY,BUY,BUY
UNIROYAL INDUSTRIES LTD,3.81,4.61,-1.6784140969162993,-1.6855947136563874,18.0,13.5,18.0,49.5,270.2364119886949,168.75854415150718,116.51677815450604,UNDERVALUED,UNDERVALUED,UNDERVALUED,342.64242683587617,211.05498585137804,143.27975150713579,BUY,BUY,BUY
UNIROYAL MARINE EXPORTS LTD,5.55,8.56,-555.0000000000002,-556.4000000000004,18.0,17.5,15.0,50.5,178.55806694294236,111.60864331832994,77.14244692324387,UNDERVALUED,UNDERVALUED,UNDERVALUED,121.80630843141888,75.05248733108107,50.97153281249998,BUY,BUY,BUY
UNISHIRE URBAN INFRA LTD,3.65,1.5,,,11.0,30.0,3.0,44.0,-80.3071901212833,-50.13547463162834,-34.60279017606252,OVERVALUED,OVERVALUED,OVERVALUED,-313.04362122722597,-192.80256635273975,-130.87138499571913,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNISON METALS LTD,7.37,23.0,-16.377777777777773,-16.355555555555547,15.0,3.0,6.0,24.0,-1952.0226997289194,-1218.673220526498,-841.1379736489924,OVERVALUED,OVERVALUED,OVERVALUED,-496.2333160323522,-305.6314339170624,-207.46030808493035,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNISTAR MULTIMEDIA LTD,3.23,3.23,-161.50000000000003,-161.50000000000003,0.0,27.0,9.0,36.0,-4.269470714491737,-2.66178076504297,-1.8341267758047914,OVERVALUED,OVERVALUED,OVERVALUED,-7.740339545859133,-4.764950174148606,-3.2324504885835896,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITECH INTERNATIONAL LTD,4.07,4.03,-0.8391752577319589,-0.8392371134020621,19.0,21.0,6.0,46.0,-452.4062271808065,-281.8087296743733,-193.98352468776406,OVERVALUED,OVERVALUED,OVERVALUED,-657.9874610728655,-404.9343721207002,-274.59721929706683,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITECH LTD,392.45,1.5,-0.32960710866242254,-0.32960290931080244,4.0,29.0,12.0,45.0,-48.27095336490346,-30.1068630709658,-20.755817617323085,OVERVALUED,OVERVALUED,OVERVALUED,-188.35852501749903,-115.97055030895655,-78.68650623248182,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITED BREWERIES LTD,32137.82,1215.5,284.7835179441737,284.7835179441737,28.0,24.0,24.0,76.0,1134.1814821339972,711.4230735913548,493.78304702138615,OVERVALUED,OVERVALUED,OVERVALUED,5.427648351791557,3.348519887841645,2.2776470308142787,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITED CREDIT LTD,5.54,10.4,6.0879120879120885,6.057142857142859,16.0,24.0,15.0,55.0,37.66876871419958,23.584553513252498,16.333866339180364,UNDERVALUED,UNDERVALUED,UNDERVALUED,21.11120061755415,13.015706791516248,8.846053615749094,BUY,DO NOT BUY,DO NOT BUY
UNITED DRILLING TOOLS LTD,575.49,283.45,15.698036006546644,15.747222222222218,25.0,14.0,15.0,54.0,425.59716479965203,266.69997623854493,184.8982009419942,UNDERVALUED,OVERVALUED,OVERVALUED,8.743210500814525,5.392138302794141,3.666139971752333,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITED INTERACTIVE LTD,4.01,21.9,-100.24999999999997,-98.54999999999998,12.0,30.0,0.0,42.0,-50.50209112285109,-31.478428254685518,-21.684866711206322,OVERVALUED,OVERVALUED,OVERVALUED,-13.506935059460721,-8.314225179239402,-5.6396756448721925,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITED NILGIRI TEA ESTATES COMPANY LTD,158.92,318.05,12.552922590837282,12.56121642969984,32.0,30.0,21.0,83.0,-57.88975450511521,-32.14971985008441,-18.898506596764204,OVERVALUED,OVERVALUED,OVERVALUED,-1.1927408373080948,-0.7089498647118141,-0.45976919597911503,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITED POLYFAB GUJARAT LTD,26.29,12.55,,,27.0,15.0,9.0,51.0,701.8476250903693,438.3532149020913,302.7038007790115,UNDERVALUED,UNDERVALUED,UNDERVALUED,326.83777906832444,201.3296910659946,136.68567935170208,BUY,BUY,BUY
UNITED SPIRITS LTD,39816.17,547.95,238.56303175554223,238.55031156381065,18.0,15.5,21.0,54.5,227.37215958597127,142.04331790137243,98.11522328241566,OVERVALUED,OVERVALUED,OVERVALUED,2.4244748067787203,1.4935835487033278,1.0141200627274978,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITED TEXTILES LTD,1.25,4.15,-125.00000000000004,-124.50000000000004,20.0,24.0,12.0,56.0,-217.47178917239236,-135.6296528124539,-93.49654706696913,OVERVALUED,OVERVALUED,OVERVALUED,-306.7439065929995,-188.8550124999997,-128.13533162499976,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNITED VAN DER HORST LTD,9.34,19.5,-9.15686274509804,-7.901960784313726,5.0,6.0,18.0,29.0,82.3498811793792,51.58172502692006,35.74198727784884,UNDERVALUED,UNDERVALUED,UNDERVALUED,24.602985730226294,15.17083152101186,10.312720008866485,BUY,BUY,BUY
UNITY INFRAPROJECTS LTD,10.27,0.85,-0.00455149796135437,-0.00455437865626662,13.0,0.0,6.0,19.0,-59.206634387646695,-36.27578893859569,-24.47077285385964,OVERVALUED,OVERVALUED,OVERVALUED,-415.55243138674547,-254.2855548624635,-171.22367398216886,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIVASTU INDIA LTD,44.72,39.35,14.906666666666668,14.953,27.0,12.0,6.0,45.0,22.98687956055456,15.442144973695994,11.558044260932453,OVERVALUED,OVERVALUED,OVERVALUED,3.131639443425762,1.9854846824686954,1.3951478924418614,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIVERSAL ARTS LTD,0.87,0.87,-9.666666666666666,-9.666666666666666,3.0,30.0,12.0,45.0,-82.65616917075278,-50.77031850668556,-34.35518105346169,OVERVALUED,OVERVALUED,OVERVALUED,-565.3054236095545,-346.21530621408044,-233.37107170438208,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIVERSAL CABLES LTD,548.01,157.95,33.82777777777778,33.8325,16.0,13.0,9.0,38.0,-366.68922955954,-228.68044037379602,-157.63221060867508,OVERVALUED,OVERVALUED,OVERVALUED,-13.590091805531,-8.366958040512468,-5.676738424666619,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIVERSAL OFFICE AUTOMATION LTD,3.62,2.47,-51.71428571428572,-51.87000000000001,6.0,19.5,3.0,28.5,-2.6765492013610563,-1.396762864990468,-0.7379167566144035,OVERVALUED,OVERVALUED,OVERVALUED,-7.472793606439917,-4.375484504488952,-2.7801890214951643,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIVERSAL PRIME ALUMINIUM LTD,2.55,3.2,-3.8059701492537306,-3.820895522388059,8.0,30.0,3.0,41.0,-124.64855425439855,-77.57371129014709,-53.33913696474162,OVERVALUED,OVERVALUED,OVERVALUED,-228.54127729656858,-140.6019914215686,-95.30811182598038,DO NOT BUY,DO NOT BUY,DO NOT BUY
UNIVERSAL STARCH CHEM ALLIED LTD,34.97,83.25,3.100177304964539,3.099734042553192,13.0,0.0,12.0,25.0,1632.3072207854261,1020.5793560839976,705.6560664771386,UNDERVALUED,UNDERVALUED,UNDERVALUED,114.4571707514387,70.53153517747356,47.90726174779273,BUY,BUY,BUY
UNIVERSUS PHOTO IMAGINGS LTD,214.23,195.7,13.671346522016595,4.537609019357585,2.0,24.0,3.0,29.0,7161.889828516125,4476.007613720139,3093.2900502608554,UNDERVALUED,UNDERVALUED,UNDERVALUED,213.72796297793693,131.6852202327814,89.42840549274578,BUY,BUY,BUY
UNIWORTH LTD,2.14,0.63,-0.41634241245136183,-0.4167315175097276,5.0,15.0,27.0,47.0,12.321790759921958,7.825517700365484,5.5107938099026414,UNDERVALUED,UNDERVALUED,UNDERVALUED,112.19734531060138,69.53387667932226,47.559693103825815,BUY,BUY,BUY
UNJHA FORMULATIONS LTD,3.62,8.09,51.71428571428569,52.00714285714284,26.0,25.5,21.0,72.5,47.27534181983919,29.909773724066838,20.96981504933529,UNDERVALUED,UNDERVALUED,UNDERVALUED,33.66747722194408,20.835768085290074,14.226686798601527,BUY,BUY,BUY
UPASANA FINANCE LTD,6.2,14.48,-44.285714285714285,-44.47428571428571,16.0,30.0,21.0,67.0,-459.67146024333175,-286.95369870642276,-198.03696174646055,OVERVALUED,OVERVALUED,OVERVALUED,-185.630588665121,-114.32682207661286,-77.6012086441532,DO NOT BUY,DO NOT BUY,DO NOT BUY
UPL LTD,48089.02,629.4,212.78327433628317,212.64065486725664,25.0,27.5,9.0,61.5,479.0245210039502,299.46773661334726,207.03020601447983,OVERVALUED,OVERVALUED,OVERVALUED,4.443385734539818,2.7380137919217327,1.8596474205546296,DO NOT BUY,DO NOT BUY,DO NOT BUY
